user_id,total_spent,avg_spent,transaction_count,spending_intensity,risk_segment,raw_score,financial_score,customer_tier
2516,16095.8,63.12078431372549,255,62.87421875,Low,6533.756235294118,11.45,Basic
2517,18612.79,73.56833992094862,253,73.27870078740158,Low,7543.086501976285,17.82,Basic
2518,20401.61,79.6937890625,256,79.38369649805448,Low,8261.35213671875,22.35,Basic
2519,20795.78,74.27064285714285,280,74.00633451957295,Low,8424.593192857143,23.38,Basic
2520,19984.21,78.67799212598425,254,78.36945098039216,Low,8093.487397637795,21.29,Basic
2521,17641.920000000002,68.64560311284048,257,68.37953488372094,Low,7154.461680933853,15.37,Basic
2522,17294.53,60.05045138888889,288,59.84266435986159,Low,7022.227135416666,14.53,Basic
2523,14800.99,62.7160593220339,236,62.45143459915612,Low,6010.010817796611,8.15,Basic
2524,18146.08,68.99650190114069,263,68.73515151515153,Low,7358.030950570343,16.65,Basic
2525,17758.41,64.34206521739131,276,64.1097833935018,Low,7205.466619565218,15.69,Basic
2526,16485.79,61.97665413533835,266,61.744531835206,Low,6692.708996240603,12.46,Basic
2527,16126.03,68.91465811965813,234,68.62140425531915,Low,6541.286397435898,11.5,Basic
2528,17716.67,60.673527397260266,292,60.46645051194539,Low,7192.470058219178,15.61,Basic
2529,16998.48,61.58869565217391,276,61.36635379061372,Low,6900.668608695652,13.77,Basic
2530,15415.63,66.16150214592274,233,65.87876068376067,Low,6256.000450643777,9.7,Basic
2531,21779.65,72.35764119601329,301,72.1180463576159,Low,8823.867292358804,25.89,Basic
2532,18846.25,83.02312775330397,227,82.65899122807018,Low,7631.5069383259915,18.38,Basic
2533,21645.75,78.14350180505416,277,77.86241007194245,Low,8764.843050541518,25.52,Basic
2534,21301.37,78.60284132841328,271,78.31386029411765,Low,8625.428852398523,24.64,Basic
2535,16605.89,67.50361788617886,246,67.23032388663967,Low,6736.407085365853,12.73,Basic
2536,19372.6,72.5565543071161,267,72.28582089552238,Low,7850.906966292135,19.76,Basic
2537,16542.78,67.79827868852459,244,67.52155102040815,Low,6710.651483606557,12.57,Basic
2538,19859.07,80.07689516129032,248,79.75530120481928,Low,8042.051068548388,20.96,Basic
2539,14952.44,57.28904214559388,261,57.070381679389314,Low,6076.462712643679,8.57,Basic
2540,17226.99,65.50186311787073,263,65.25375000000001,Low,6989.346558935362,14.33,Basic
2541,16373.34,62.73310344827586,261,62.4936641221374,Low,6646.455931034483,12.17,Basic
2542,15323.81,59.62571984435797,257,59.39461240310077,Low,6224.511715953308,9.5,Basic
2543,13461.49,54.72150406504065,246,54.49995951417004,Low,5474.812451219513,4.78,Basic
2544,18968.73,65.63574394463667,289,65.40941379310345,Low,7693.882723183391,18.77,Basic
2545,17602.56,67.44275862068966,261,67.18534351145038,Low,7139.556827586209,15.27,Basic
2546,17145.56,68.03793650793651,252,67.76901185770751,Low,6954.235380952382,14.11,Basic
2547,17158.94,62.17007246376811,276,61.94563176895306,Low,6965.027021739131,14.17,Basic
2548,16173.34,63.67456692913386,254,63.42486274509804,Low,6564.63837007874,11.65,Basic
2549,18515.01,69.6053007518797,266,69.34460674157303,Low,7506.685590225564,17.59,Basic
2550,16842.42,56.90006756756756,296,56.70848484848485,Low,6842.83802027027,13.4,Basic
2551,18188.14,74.84831275720164,243,74.54155737704917,Low,7370.61049382716,16.73,Basic
2552,16999.68,59.85802816901408,284,59.648,Low,6903.029408450704,13.78,Basic
2553,22929.38,93.97286885245902,244,93.589306122449,Low,9273.143860655739,28.73,Basic
2554,15334.22,62.33422764227642,246,62.08186234817813,Low,6226.1882682926835,9.52,Basic
2555,18636.76,76.38016393442622,244,76.0684081632653,Low,7550.818049180328,17.87,Basic
2556,17645.96,69.74687747035573,253,69.47228346456693,Low,7155.208063241106,15.37,Basic
2557,16921.48,64.83325670498084,261,64.58580152671756,Low,6866.341977011495,13.55,Basic
2558,18697.91,70.2928947368421,266,70.0296254681648,Low,7580.051868421054,18.05,Basic
2559,15327.72,60.34535433070866,254,60.108705882352936,Low,6225.391606299212,9.51,Basic
2560,18282.19,74.01696356275303,247,73.71850806451613,Low,7409.181089068827,16.97,Basic
2561,16766.38,64.73505791505792,259,64.48607692307692,Low,6803.672517374518,13.16,Basic
2562,17521.81,67.65177606177606,259,67.39157692307693,Low,7106.7195328185335,15.07,Basic
2563,22483.92,83.58334572490706,269,83.27377777777777,Low,9099.343003717473,27.63,Basic
2564,15275.22,60.61595238095238,252,60.37636363636364,Low,6203.872785714286,9.37,Basic
2565,17455.47,69.2677380952381,252,68.99395256916996,Low,7078.568321428573,14.89,Basic
2566,22761.12,77.94904109589041,292,77.68300341296928,Low,9215.432712328768,28.36,Basic
2567,17107.66,66.56677042801556,257,66.30875968992248,Low,6940.134031128406,14.02,Basic
2568,17200.4,69.92032520325203,246,69.63724696356276,Low,6974.936097560976,14.24,Basic
2569,17172.79,66.3042084942085,259,66.04919230769231,Low,6966.707262548263,14.18,Basic
2570,20931.12,77.81085501858736,269,77.52266666666667,Low,8476.491256505577,23.7,Basic
2571,19525.82,78.10328,250,77.79211155378486,Low,7908.758984,20.12,Basic
2572,17946.49,64.55571942446043,278,64.32433691756273,Low,7281.362715827339,16.17,Basic
2573,15648.92,66.59114893617021,235,66.30898305084746,Low,6350.0453446808515,10.3,Basic
2574,21394.79,82.6053667953668,259,82.28765384615384,Low,8660.397610038612,24.86,Basic
2575,18354.54,67.23274725274726,273,66.98737226277373,Low,7443.885824175824,17.19,Basic
2576,16296.03,68.75962025316456,237,68.4707142857143,Low,6610.13988607595,11.94,Basic
2577,17239.02,68.95608,250,68.6813545816733,Low,6991.2948240000005,14.34,Basic
2578,17157.32,66.24447876447876,259,65.98969230769231,Low,6960.501343629343,14.15,Basic
2579,19541.89,79.43857723577236,246,79.11696356275303,Low,7914.387573170732,20.16,Basic
2580,14234.27,52.5249815498155,271,52.331875,Low,5790.765494464946,6.77,Basic
2581,17272.95,69.0918,250,68.81653386454184,Low,7004.90754,14.43,Basic
2582,28059.97,105.09352059925094,267,104.70138059701492,Low,11335.616056179777,41.73,Standard
2583,15530.46,60.90376470588235,255,60.665859375,Low,6306.955129411765,10.02,Basic
2584,16038.21,62.40548638132295,257,62.16360465116279,Low,6511.1056459143965,11.31,Basic
2585,20816.02,76.24915750915751,273,75.97087591240876,Low,8431.182747252748,23.42,Basic
2586,17327.920000000002,70.43869918699188,246,70.15352226720648,Low,7026.099609756099,14.56,Basic
2587,20152.51,68.7798976109215,293,68.54595238095237,Low,8169.537969283276,21.77,Basic
2588,27829.6,111.3184,250,110.87490039840638,Low,11240.23552,41.13,Standard
2589,17689.420000000002,72.49762295081968,244,72.20171428571429,Low,7170.717286885247,15.47,Basic
2590,15292.28,56.848624535315984,269,56.63807407407408,Low,6214.666587360595,9.44,Basic
2591,20221.55,75.4535447761194,268,75.17304832713755,Low,8191.656063432835,21.91,Basic
2592,20842.75,70.8937074829932,294,70.65338983050847,Low,8446.568112244899,23.52,Basic
2593,16151.63,64.86598393574297,249,64.60652,Low,6554.811795180723,11.59,Basic
2594,16074.12,64.29648,250,64.04031872509961,Low,6523.936944000001,11.39,Basic
2595,15959.89,62.10073929961089,257,61.86003875968992,Low,6479.686221789883,11.11,Basic
2596,19271.51,73.55538167938931,262,73.27570342205323,Low,7809.270614503816,19.5,Basic
2597,16376.87,67.95381742738589,241,67.67301652892561,Low,6643.434145228216,12.15,Basic
2598,17411.18,75.70078260869565,230,75.3730735930736,Low,7056.182234782609,14.75,Basic
2599,16668.56,69.16414937759336,241,68.87834710743802,Low,6760.473244813279,12.88,Basic
2600,24055.48,100.23116666666668,240,99.81526970954356,Low,9724.26135,31.57,Basic
2601,15233.04,61.42354838709677,248,61.17686746987951,Low,6186.043064516129,9.26,Basic
2602,21688.22,81.22928838951312,267,80.92619402985075,Low,8779.756786516855,25.62,Basic
2603,19878.55,81.80473251028806,243,81.46946721311475,Low,8048.861419753086,21.01,Basic
2604,17227.52,72.38453781512605,238,72.08167364016737,Low,6984.123361344538,14.29,Basic
2605,17313.84,62.28,278,62.05677419354839,Low,7027.62,14.57,Basic
2606,16725.5,66.902,250,66.63545816733068,Low,6785.270600000001,13.04,Basic
2607,17089.83,69.18959514170041,247,68.91060483870969,Low,6930.788878542511,13.96,Basic
2608,17069.19,65.14958015267175,262,64.90186311787072,Low,6925.820874045801,13.93,Basic
2609,15024.66,60.583306451612906,248,60.34,Low,6102.438991935484,8.73,Basic
2610,20936.97,80.21827586206896,261,79.91209923664123,Low,8477.15348275862,23.71,Basic
2611,32442.81,126.7297265625,256,126.23661478599222,Low,13091.94291796875,52.81,Standard
2612,21798.76,86.16110671936758,253,85.82188976377952,Low,8821.252332015809,25.88,Basic
2613,16202.9,61.84312977099236,262,61.607984790874525,Low,6578.312938931298,11.74,Basic
2614,15882.68,68.75619047619048,231,68.4598275862069,Low,6442.998857142858,10.88,Basic
2615,18800.76,72.0335632183908,261,71.75862595419846,Low,7620.214068965517,18.31,Basic
2616,21567.17,85.92498007968128,251,85.58400793650794,Low,8727.945494023905,25.29,Basic
2617,17146.41,62.350581818181816,275,62.12467391304348,Low,6959.769174545455,14.14,Basic
2618,18548.87,71.61725868725868,259,71.34180769230768,Low,7518.733177606177,17.67,Basic
2619,16057.67,65.81012295081968,244,65.54151020408163,Low,6516.011036885246,11.34,Basic
2620,14251.17,63.906591928251125,223,63.62129464285714,Low,5786.539977578475,6.74,Basic
2621,19704.31,66.79427118644068,295,66.56861486486487,Low,7990.262281355933,20.64,Basic
2622,11576.69,48.23620833333334,240,48.03605809128631,Low,4717.146862500001,0.0,Basic
2623,24010.17,92.34680769230768,260,91.99298850574712,Low,9709.772042307692,31.48,Basic
2624,15965.26,62.12163424124514,257,61.88085271317829,Low,6481.840490272374,11.13,Basic
2625,15433.82,61.48932270916335,251,61.24531746031746,Low,6267.27479681275,9.77,Basic
2626,17586.32,61.49062937062937,286,61.27637630662021,Low,7138.775188811189,15.27,Basic
2627,20312.88,84.2858091286307,241,83.93752066115702,Low,8222.737742738589,22.1,Basic
2628,16090.7,69.35646551724139,232,69.05879828326181,Low,6526.686939655174,11.41,Basic
2629,17579.47,69.48407114624506,253,69.21051181102362,Low,7128.533221343873,15.2,Basic
2630,14662.42,64.59215859030837,227,64.30885964912281,Low,5952.445647577094,7.79,Basic
2631,20382.26,79.3084046692607,257,79.00100775193798,Low,8253.796521400778,22.3,Basic
2632,30271.54,115.54022900763358,262,115.10091254752852,Low,12221.878068702292,47.32,Standard
2633,18597.81,70.44625,264,70.18041509433962,Low,7539.457875000001,17.8,Basic
2634,19984.61,72.93653284671534,274,72.67130909090909,Low,8097.9249598540155,21.32,Basic
2635,18037.11,64.18900355871887,281,63.96138297872341,Low,7318.400701067617,16.4,Basic
2636,16075.59,64.30236000000001,250,64.04617529880478,Low,6524.526708000001,11.4,Basic
2637,19392.16,68.28225352112676,284,68.04266666666666,Low,7862.548676056338,19.83,Basic
2638,21702.44,87.15839357429718,249,86.80976,Low,8781.823518072291,25.63,Basic
2639,23263.71,85.5283455882353,272,85.21505494505494,Low,9412.74250367647,29.61,Basic
2640,15786.75,58.6868029739777,269,58.46944444444444,Low,6413.006040892194,10.69,Basic
2641,18693.53,73.30796078431372,255,73.0216015625,Low,7575.904388235294,18.03,Basic
2642,19851.24,66.83919191919192,297,66.61489932885907,Low,8049.647757575759,21.01,Basic
2643,14126.85,55.1830078125,256,54.96828793774319,Low,5744.094902343751,6.48,Basic
2644,16190.06,62.269461538461535,260,62.03088122605364,Low,6572.704838461539,11.7,Basic
2645,18997.5,76.91295546558705,247,76.60282258064517,Low,7696.173886639676,18.78,Basic
2646,16281.09,67.837875,240,67.55639004149377,Low,6604.7873625,11.9,Basic
2647,19463.51,78.48189516129031,248,78.16670682730923,Low,7883.3485685483865,19.96,Basic
2648,20768.73,73.64797872340425,282,73.38773851590106,Low,8414.186393617021,23.31,Basic
2649,18853.72,66.85716312056738,282,66.6209187279152,Low,7646.145148936172,18.47,Basic
2650,18802.68,71.76595419847328,262,71.49307984790875,Low,7621.201786259542,18.31,Basic
2651,18048.69,69.68606177606178,259,69.41803846153846,Low,7318.081818532818,16.4,Basic
2652,16293.7,65.96639676113361,247,65.70040322580645,Low,6611.3699190283405,11.94,Basic
2653,16882.56,69.19081967213116,244,68.9084081632653,Low,6846.98124590164,13.43,Basic
2654,20794.15,79.67107279693487,261,79.36698473282443,Low,8419.861321839082,23.35,Basic
2655,13823.25,58.08088235294117,238,57.83786610878661,Low,5618.1242647058825,5.68,Basic
2656,20567.83,79.10703846153845,260,78.80394636015325,Low,8328.864111538463,22.77,Basic
2657,19323.04,75.480625,256,75.18692607003891,Low,7828.660187500001,19.62,Basic
2658,21170.76,82.69828125,256,82.37649805447471,Low,8569.913484375,24.29,Basic
2659,13922.83,51.186875,272,50.999377289377286,Low,5666.088062500001,5.98,Basic
2660,17754.96,70.17770750988142,253,69.90141732283465,Low,7198.937312252964,15.65,Basic
2661,20727.35,80.9662109375,256,80.65116731517509,Low,8392.02986328125,23.17,Basic
2662,13312.04,60.7855707762557,219,60.50927272727272,Low,5408.751671232877,4.36,Basic
2663,19274.13,75.2895703125,256,74.99661478599222,Low,7809.038871093751,19.5,Basic
2664,17938.59,70.90351778656127,253,70.62437007874016,Low,7272.607055335969,16.11,Basic
2665,15820.63,63.7928629032258,248,63.53666666666666,Low,6421.789858870968,10.75,Basic
2666,16391.47,68.29779166666667,240,68.01439834024897,Low,6649.077337500001,12.18,Basic
2667,19751.27,68.81975609756098,287,68.5807986111111,Low,8007.253926829269,20.75,Basic
2668,20484.15,83.60877551020408,245,83.2689024390244,Low,8292.242632653062,22.54,Basic
2669,21462.87,82.2332183908046,261,81.91935114503816,Low,8688.11796551724,25.04,Basic
2670,15973.97,70.6812831858407,226,70.36991189427313,Low,6478.592384955752,11.11,Basic
2671,17783.98,65.8665925925926,270,65.62354243542435,Low,7214.351977777778,15.75,Basic
2672,14461.39,62.87560869565217,230,62.60341991341991,Low,5872.418682608696,7.28,Basic
2673,20322.23,72.83953405017921,279,72.57939285714285,Low,8234.443860215053,22.18,Basic
2674,15499.78,61.752111553784864,251,61.50706349206349,Low,6293.737633466136,9.94,Basic
2675,22631.59,80.53946619217082,281,80.25386524822694,Low,9161.097839857652,28.02,Basic
2676,16121.12,64.22756972111554,251,63.97269841269841,Low,6543.016270916335,11.51,Basic
2677,16474.09,65.11498023715416,253,64.8586220472441,Low,6685.070494071147,12.41,Basic
2678,19449.31,72.84385767790263,267,72.57205223880598,Low,7881.677157303372,19.95,Basic
2679,17471.12,68.2465625,256,67.98101167315174,Low,7085.72196875,14.93,Basic
2680,20984.72,84.95838056680162,247,84.61580645161291,Low,8493.475514170043,23.81,Basic
2681,16254.44,69.4634188034188,234,69.16782978723404,Low,6592.815025641026,11.83,Basic
2682,17390.3,66.12281368821293,263,65.87234848484849,Low,7054.8568441064635,14.74,Basic
2683,20118.1,71.34078014184396,282,71.08869257950529,Low,8153.242234042554,21.67,Basic
2684,17692.3,65.52703703703703,270,65.28523985239852,Low,7177.578111111111,15.51,Basic
2685,23822.06,96.83764227642276,246,96.44558704453442,Low,9631.675292682927,30.99,Basic
2686,17837.71,68.08286259541984,262,67.82399239543726,Low,7234.108858778626,15.87,Basic
2687,17922.05,67.63037735849056,265,67.37612781954887,Low,7268.609113207547,16.09,Basic
2688,17348.02,65.21812030075188,266,64.97385767790263,Low,7038.573436090226,14.64,Basic
2689,14743.89,58.5075,252,58.27624505928853,Low,5990.708250000001,8.03,Basic
2690,16020.21,63.57226190476191,252,63.32098814229249,Low,6502.755678571429,11.26,Basic
2691,17593.84,78.89614349775785,223,78.54392857142857,Low,7128.104843049327,15.2,Basic
2692,15510.43,59.20011450381679,262,58.97501901140684,Low,6300.532034351146,9.98,Basic
2693,16503.97,62.045,266,61.81262172284645,Low,6700.001500000001,12.5,Basic
2694,17822.21,71.28884,250,71.00482071713147,Low,7225.270652,15.81,Basic
2695,21148.82,70.49606666666666,300,70.26186046511627,Low,8570.67682,24.3,Basic
2696,16189.56,58.235827338129496,278,58.027096774193545,Low,6576.694748201439,11.73,Basic
2697,16386.97,65.54788,250,65.28673306772909,Low,6649.452364000001,12.18,Basic
2698,21033.36,74.06112676056338,284,73.80126315789474,Low,8520.762338028171,23.98,Basic
2699,17029.42,67.04496062992125,254,66.78203921568627,Low,6908.081488188976,13.81,Basic
2700,17354.95,58.0433110367893,299,57.849833333333336,Low,7049.092993311037,14.7,Basic
2701,23612.33,79.50279461279462,297,79.2360067114094,Low,9557.882838383839,30.52,Basic
2702,16481.02,58.86078571428572,280,58.65131672597865,Low,6694.066235714286,12.47,Basic
2703,16869.35,66.15431372549018,255,65.8958984375,Low,6844.0862941176465,13.41,Basic
2704,22875.98,87.64743295019157,261,87.31290076335878,Low,9254.986229885057,28.61,Basic
2705,19761.11,69.82724381625442,283,69.58137323943662,Low,8010.292173144876,20.76,Basic
2706,24346.63,89.50966911764706,272,89.18179487179488,Low,9847.104900735294,32.35,Basic
2707,18568.55,73.10452755905511,254,72.8178431372549,Low,7525.551358267717,17.71,Basic
2708,26422.64,96.43299270072993,274,96.08232727272728,Low,10680.185897810221,37.6,Basic
2709,17667.16,61.9900350877193,285,61.77328671328672,Low,7170.961010526316,15.47,Basic
2710,16880.39,66.45822834645669,254,66.19760784313725,Low,6848.293468503937,13.44,Basic
2711,20505.15,74.56418181818182,275,74.29402173913044,Low,8306.929254545455,22.64,Basic
2712,16286.48,63.12589147286822,258,62.88216216216216,Low,6610.92976744186,11.94,Basic
2713,17755.86,63.41378571428572,280,63.18811387900356,Low,7205.368135714287,15.69,Basic
2714,14873.22,56.76801526717557,262,56.55216730038023,Low,6044.918404580154,8.37,Basic
2715,16912.35,63.10578358208954,268,62.871189591078064,Low,6864.271735074626,13.54,Basic
2716,15370.92,63.7797510373444,241,63.51619834710744,Low,6239.801925311204,9.6,Basic
2717,15429.47,56.31193430656934,274,56.10716363636364,Low,6270.881580291971,9.8,Basic
2718,24135.6,90.39550561797752,267,90.05820895522388,Low,9761.458651685394,31.81,Basic
2719,17316.44,69.82435483870967,248,69.54393574297188,Low,7021.923306451613,14.53,Basic
2720,17715.71,65.13128676470588,272,64.89271062271062,Low,7187.423386029412,15.58,Basic
2721,13006.23,50.41174418604651,258,50.217104247104245,Low,5295.015523255814,3.64,Basic
2722,17276.37,67.4858203125,256,67.22322957198443,Low,7007.59374609375,14.44,Basic
2723,19399.65,73.48352272727273,264,73.20622641509435,Low,7861.105056818182,19.82,Basic
2724,22076.87,85.23888030888031,259,84.91103846153845,Low,8934.019664092664,26.59,Basic
2725,19341.79,70.33378181818182,275,70.07894927536232,Low,7840.316134545455,19.69,Basic
2726,16778.78,61.91431734317343,271,61.68669117647058,Low,6811.386295202952,13.21,Basic
2727,16056.38,65.80483606557377,244,65.53624489795918,Low,6515.493450819672,11.34,Basic
2728,16086.35,67.87489451476793,237,67.58970588235294,Low,6526.002468354432,11.41,Basic
2729,20131.19,84.5848319327731,238,84.23092050209205,Low,8149.251449579831,21.64,Basic
2730,15393.61,66.92873913043479,230,66.63900432900434,Low,6246.522621739131,9.64,Basic
2731,19047.64,68.02728571428571,280,67.78519572953736,Low,7723.464185714286,18.96,Basic
2732,16873.61,72.4189270386266,233,72.10944444444445,Low,6841.0696781115885,13.39,Basic
2733,25128.52,87.86195804195805,286,87.55581881533101,Low,10163.566587412588,34.34,Basic
2734,18366.67,67.27717948717948,273,67.03164233576642,Low,7448.751153846153,17.22,Basic
2735,18219.57,68.49462406015037,266,68.23808988764044,Low,7388.176387218045,16.84,Basic
2736,17836.72,73.70545454545454,242,73.40213991769548,Low,7229.399636363638,15.84,Basic
2737,15028.74,56.28741573033708,267,56.07738805970149,Low,6108.482224719101,8.77,Basic
2738,17794.66,67.40401515151515,264,67.14966037735849,Low,7217.285204545455,15.76,Basic
2739,18062.98,62.28613793103448,290,62.07209621993127,Low,7330.877841379311,16.48,Basic
2740,23899.2,89.84661654135338,266,89.51011235955056,Low,9666.433984962405,31.21,Basic
2741,17945.15,68.23250950570343,263,67.97405303030304,Low,7277.429752851712,16.14,Basic
2742,18093.76,69.86007722007722,259,69.59138461538461,Low,7336.162023166023,16.51,Basic
2743,21297.74,80.97999999999999,263,80.67325757575757,Low,8622.29,24.62,Basic
2744,17117.52,68.74506024096385,249,68.47008,Low,6942.331518072289,14.03,Basic
2745,23854.88,84.29286219081273,283,83.99605633802817,Low,9652.139858657245,31.12,Basic
2746,17413.69,71.95739669421486,242,71.66127572016461,Low,7059.663219008265,14.77,Basic
2747,19179.28,80.5852100840336,238,80.24803347280334,Low,7767.287563025209,19.23,Basic
2748,16129.34,62.03592307692308,260,61.79823754789272,Low,6548.346776923077,11.55,Basic
2749,17087.65,60.38038869257951,283,60.16778169014085,Low,6938.074116607775,14.0,Basic
2750,19284.81,75.62670588235295,255,75.3312890625,Low,7813.112011764707,19.52,Basic
2751,17300.84,69.48128514056225,249,69.20336,Low,7015.880385542168,14.49,Basic
2752,13083.44,56.152103004291845,233,55.91213675213675,Low,5320.121630901287,3.8,Basic
2753,19009.36,68.62584837545127,277,68.3789928057554,Low,7707.431754512636,18.85,Basic
2754,17963.25,73.02134146341463,246,72.72570850202429,Low,7281.006402439025,16.17,Basic
2755,17278.84,66.2024521072797,261,65.94977099236641,Low,7009.696735632184,14.46,Basic
2756,19261.05,69.78641304347826,276,69.53447653429603,Low,7808.155923913044,19.49,Basic
2757,19035.18,72.10295454545455,264,71.8308679245283,Low,7714.902886363637,18.9,Basic
2758,17568.47,71.1274089068826,247,70.84060483870968,Low,7122.826222672066,15.17,Basic
2759,19275.04,73.28912547528518,263,73.01151515151516,Low,7810.902737642586,19.51,Basic
2760,16430.37,69.03516806722689,238,68.7463179916318,Low,6664.258550420168,12.28,Basic
2761,19159.4,74.84140625,256,74.55019455252919,Low,7763.012421875002,19.21,Basic
2762,21694.47,80.3498888888889,270,80.05339483394835,Low,8782.892966666666,25.64,Basic
2763,20322.03,76.11247191011236,267,75.82847014925373,Low,8231.745741573033,22.16,Basic
2764,20087.7,73.85183823529412,272,73.58131868131868,Low,8138.835551470589,21.58,Basic
2765,19644.89,85.78554585152838,229,85.4125652173913,Low,7952.3916637554585,20.4,Basic
2766,26805.71,96.42341726618704,278,96.07781362007168,Low,10834.611025179855,38.57,Basic
2767,16327.17,59.37152727272727,275,59.15641304347826,Low,6631.1794581818185,12.07,Basic
2768,16269.4,61.86083650190114,263,61.62651515151515,Low,6605.21825095057,11.91,Basic
2769,17585.6,66.11127819548872,266,65.86367041198501,Low,7133.8733834586465,15.24,Basic
2770,16704.33,61.18802197802199,273,60.96470802919709,Low,6781.9884065934075,13.02,Basic
2771,26085.37,99.94394636015323,261,99.56248091603054,Low,10542.431183908046,36.73,Basic
2772,18766.46,71.35536121673003,263,71.08507575757575,Low,7606.890608365018,18.22,Basic
2773,18689.13,72.72035019455254,257,72.43848837209303,Low,7574.568105058367,18.02,Basic
2774,15901.15,55.79350877192982,285,55.59842657342657,Low,6462.698052631579,11.01,Basic
2775,18635.18,71.95050193050193,259,71.67376923076924,Low,7553.357150579151,17.88,Basic
2776,14502.03,53.71122222222223,270,53.51302583025831,Low,5897.925366666667,7.45,Basic
2777,17031.28,65.0048854961832,262,64.7577186311787,Low,6910.613465648855,13.83,Basic
2778,19714.95,72.7488929889299,271,72.48143382352941,Low,7989.1046678966795,20.63,Basic
2779,16224.04,66.76559670781893,243,66.49196721311475,Low,6582.545679012346,11.76,Basic
2780,16880.84,61.16246376811594,276,60.9416606498195,Low,6853.484739130436,13.47,Basic
2781,20297.62,70.9706993006993,286,70.72341463414634,Low,8226.13920979021,22.13,Basic
2782,23017.72,80.48153846153846,286,80.2011149825784,Low,9317.032461538462,29.0,Basic
2783,24094.18,87.93496350364964,274,87.6152,Low,9746.252489051096,31.71,Basic
2784,14047.75,59.77765957446808,235,59.52436440677966,Low,5707.533297872341,6.24,Basic
2785,19353.41,72.21421641791045,268,71.94576208178438,Low,7843.428264925374,19.71,Basic
2786,14810.13,60.94703703703704,243,60.69725409836065,Low,6015.23611111111,8.18,Basic
2787,17053.34,60.90478571428572,280,60.68804270462633,Low,6923.607435714286,13.91,Basic
2788,19424.39,77.38800796812748,251,77.08091269841269,Low,7868.272402390438,19.87,Basic
2789,20205.53,74.83529629629629,270,74.5591512915129,Low,8185.662588888888,21.87,Basic
2790,16096.77,64.38708,250,64.1305577689243,Low,6533.0241240000005,11.45,Basic
2791,19715.17,73.5640671641791,268,73.29059479553902,Low,7988.537220149253,20.63,Basic
2792,15576.63,60.60945525291829,257,60.374534883720926,Low,6325.934836575876,10.14,Basic
2793,15458.37,59.684826254826255,259,59.45526923076923,Low,6278.953447876449,9.85,Basic
2794,18717.35,66.37358156028368,282,66.13904593639576,Low,7591.452074468085,18.12,Basic
2795,20494.5,73.45698924731182,279,73.19464285714285,Low,8303.537096774195,22.61,Basic
2796,15078.13,66.42348017621146,227,66.13214912280701,Low,6119.279044052864,8.84,Basic
2797,18115.91,71.88853174603175,252,71.60438735177866,Low,7343.530559523811,16.56,Basic
2798,15619.73,60.075884615384616,260,59.84570881226053,Low,6343.914765384615,10.26,Basic
2799,15227.84,59.717019607843135,255,59.48375,Low,6185.551105882353,9.26,Basic
2800,15162.85,60.89497991967872,249,60.6514,Low,6158.108493975904,9.09,Basic
2801,28116.5,115.70576131687244,243,115.2315573770492,Low,11354.211728395061,41.85,Standard
2802,19790.63,74.40086466165414,266,74.12220973782772,Low,8018.372259398497,20.82,Basic
2803,13714.35,63.49236111111112,216,63.199769585253456,Low,5569.587708333334,5.37,Basic
2804,20493.7,80.36745098039216,255,80.053515625,Low,8298.09023529412,22.58,Basic
2805,17537.59,63.08485611510791,278,62.85874551971326,Low,7117.361456834532,15.13,Basic
2806,16606.61,66.16179282868526,251,65.89924603174603,Low,6737.792537848606,12.74,Basic
2807,19260.85,65.07043918918919,296,64.85134680134679,Low,7812.661131756757,19.52,Basic
2808,17718.27,62.16936842105263,285,61.95199300699301,Low,7191.4588105263165,15.6,Basic
2809,18092.81,69.32111111111112,261,69.05652671755726,Low,7336.220333333335,16.51,Basic
2810,14759.41,56.986138996139,259,56.76696153846154,Low,5998.559841698841,8.08,Basic
2811,21123.64,72.34123287671233,292,72.09433447098976,Low,8558.758369863013,24.22,Basic
2812,17338.36,65.67560606060606,264,65.42777358490567,Low,7034.246681818183,14.61,Basic
2813,17257.13,71.01699588477366,243,70.72594262295083,Low,6997.057098765433,14.38,Basic
2814,20297.63,73.01305755395684,278,72.75136200716847,Low,8224.355917266188,22.11,Basic
2815,19607.27,71.04083333333334,276,70.78436823104693,Low,7947.0202500000005,20.37,Basic
2816,18106.41,75.13033195020746,241,74.81987603305785,Low,7337.403099585063,16.52,Basic
2817,20419.99,72.66900355871886,281,72.41131205673759,Low,8274.096701067616,22.43,Basic
2818,20733.73,77.07706319702602,269,76.7915925925926,Low,8397.315118959108,23.2,Basic
2819,15934.82,65.04008163265306,245,64.77569105691057,Low,6466.940024489796,11.03,Basic
2820,17478.16,67.48324324324324,259,67.2236923076923,Low,7089.208972972973,14.96,Basic
2821,20350.15,73.20197841726619,278,72.93960573476703,Low,8245.420593525181,22.25,Basic
2822,15845.96,62.63225296442688,253,62.38566929133858,Low,6433.073675889328,10.82,Basic
2823,49408.97,179.01800724637678,276,178.37173285198554,Low,19900.093402173916,95.73,Premium
2824,16497.93,63.69857142857143,259,63.45357692307692,Low,6695.981571428571,12.48,Basic
2825,15683.06,66.4536440677966,236,66.17324894514768,Low,6363.960093220339,10.38,Basic
2826,20194.44,75.91894736842104,266,75.63460674157302,Low,8180.351684210526,21.84,Basic
2827,20690.31,79.2732183908046,261,78.97064885496184,Low,8378.205965517242,23.08,Basic
