user_id,total_spent,avg_spent,transaction_count,spending_intensity,risk_segment,segment
2293,18442.98,64.2612543554007,287,64.038125,Low,1
2294,17764.13,69.93751968503938,254,69.66325490196078,Low,0
2295,23382.31,86.28158671586716,271,85.964375,Low,3
2296,14901.27,60.57426829268293,246,60.329028340080974,Low,0
2297,14195.78,58.1794262295082,244,57.94195918367348,Low,0
2298,17826.93,65.06178832116788,274,64.8252,Low,1
2299,19834.4,75.70381679389314,262,75.41596958174905,Low,3
2300,19129.61,69.81609489051095,274,69.56221818181818,Low,1
2301,17103.87,68.14290836653386,251,67.8725,Low,0
2302,16826.79,65.47389105058366,257,65.22011627906977,Low,0
2303,20483.96,79.08864864864864,259,78.78446153846153,Low,3
2304,16851.58,66.08462745098039,255,65.826484375,Low,0
2305,16359.2,67.04590163934427,244,66.77224489795918,Low,0
2306,15893.0,69.40174672489083,229,69.1,Low,0
2307,13651.1,61.76968325791855,221,61.491441441441445,Low,0
2308,16435.79,66.54165991902835,247,66.27334677419356,Low,0
2309,19713.84,67.5131506849315,292,67.28273037542662,Low,1
2310,16825.3,71.59702127659574,235,71.2936440677966,Low,0
2311,17619.16,65.74313432835821,268,65.49873605947955,Low,1
2312,17776.579999999998,61.29855172413792,290,61.08790378006872,Low,1
2313,15320.25,61.281,250,61.03685258964144,Low,0
2314,16639.43,60.95029304029304,273,60.72784671532847,Low,1
2315,14354.38,56.51330708661417,254,56.2916862745098,Low,0
2316,18984.25,70.31203703703704,270,70.05258302583026,Low,1
2317,19039.8,69.23563636363636,275,68.98478260869565,Low,1
2318,17699.79,61.24494809688581,289,61.03375862068966,Low,1
2319,16828.55,69.53946280991735,242,69.25329218106995,Low,0
2320,21127.32,77.38945054945054,273,77.10700729927007,Low,3
2321,17111.99,66.06945945945947,259,65.81534615384616,Low,0
2322,17033.02,69.80745901639344,244,69.52253061224489,Low,0
2323,20378.46,70.27055172413793,290,70.02907216494845,Low,1
2324,20873.98,76.4614652014652,273,76.18240875912409,Low,3
2325,18150.54,66.97616236162362,271,66.72992647058824,Low,1
2326,15632.43,69.78763392857142,224,69.47746666666667,Low,0
2327,16126.82,63.99531746031746,252,63.74237154150197,Low,0
2328,17992.42,64.95458483754513,277,64.72093525179855,Low,1
2329,16106.88,65.21004048582995,247,64.94709677419354,Low,0
2330,18844.64,67.78647482014388,278,67.54351254480287,Low,1
2331,17106.7,67.61541501976285,253,67.3492125984252,Low,0
2332,17144.67,63.03187499999999,272,62.80098901098901,Low,1
2333,15423.39,57.123666666666665,270,56.91287822878228,Low,1
2334,28700.24,110.81173745173746,259,110.38553846153847,Low,2
2335,15577.9,58.7845283018868,265,58.56353383458647,Low,1
2336,19529.84,71.53787545787546,273,71.27678832116788,Low,1
2337,19100.37,73.7466023166023,259,73.46296153846153,Low,3
2338,15446.81,62.5376923076923,247,62.28552419354838,Low,0
2339,14147.28,56.58912,250,56.36366533864542,Low,0
2340,19047.14,76.18856,250,75.88501992031873,Low,3
2341,17159.54,68.0934126984127,252,67.82426877470355,Low,0
2342,17182.16,76.70607142857143,224,76.36515555555556,Low,0
2343,18852.22,75.10844621513945,251,74.81039682539684,Low,3
2344,17516.47,61.67771126760564,284,61.46129824561404,Low,1
2345,17903.34,74.59725,240,74.28771784232366,Low,0
2346,15316.24,63.290247933884295,242,63.02979423868312,Low,0
2347,19100.89,76.09916334661354,251,75.79718253968254,Low,3
2348,18056.3,74.61280991735536,242,74.30576131687242,Low,0
2349,23622.8,85.90109090909091,275,85.58985507246376,Low,3
2350,19653.08,77.07090196078433,255,76.76984375,Low,3
2351,18840.6,72.46384615384615,260,72.18620689655172,Low,1
2352,17556.39,71.36743902439024,246,71.0785020242915,Low,0
2353,20463.14,83.18349593495935,246,82.84672064777328,Low,3
2354,25772.39,94.05981751824817,274,93.71778181818182,Low,2
2355,13999.96,60.3446551724138,232,60.085665236051504,Low,0
2356,16043.72,59.86462686567164,268,59.64208178438661,Low,1
2357,18750.87,68.18498181818181,275,67.93793478260869,Low,1
2358,16781.46,66.0687401574803,254,65.80964705882353,Low,0
2359,15800.26,67.23514893617022,235,66.95025423728814,Low,0
2360,19201.68,70.59441176470588,272,70.33582417582417,Low,1
2361,18245.86,69.64068702290076,262,69.37589353612168,Low,1
2362,15395.06,62.07685483870968,248,61.82755020080321,Low,0
2363,18963.2,68.21294964028777,278,67.968458781362,Low,1
2364,16433.48,64.19328125,256,63.94350194552529,Low,0
2365,17809.84,70.39462450592886,253,70.11748031496063,Low,0
2366,17905.18,68.60222222222222,261,68.34038167938931,Low,1
2367,17063.22,68.25288,250,67.98095617529881,Low,0
2368,17056.85,64.1234962406015,266,63.883333333333326,Low,1
2369,18225.1,70.36718146718147,259,70.09653846153846,Low,1
2370,18825.22,82.20620087336245,229,81.84878260869566,Low,0
2371,15512.61,61.07326771653543,254,60.83376470588235,Low,0
2372,17445.36,69.50342629482071,251,69.22761904761904,Low,0
2373,20728.44,80.03258687258686,259,79.72476923076923,Low,3
2374,18876.78,70.96533834586465,266,70.69955056179775,Low,1
2375,16370.7,61.08470149253731,268,60.857620817843866,Low,1
2376,19123.14,70.5650922509225,271,70.30566176470587,Low,1
2377,18958.7,75.23293650793651,252,74.93557312252965,Low,3
2378,16141.01,63.29807843137255,255,63.0508203125,Low,0
2379,17188.6,63.89814126394052,269,63.661481481481474,Low,1
2380,13995.76,58.073692946058095,241,57.83371900826447,Low,0
2381,17878.23,71.22800796812749,251,70.94535714285715,Low,0
2382,19093.11,76.0681673306773,251,75.76630952380953,Low,3
2383,26737.61,113.77706382978724,235,113.29495762711863,Low,2
2384,18385.88,70.1751145038168,262,69.90828897338403,Low,1
2385,12686.97,56.38653333333333,225,56.13703539823008,Low,0
2386,24419.58,91.45910112359552,267,91.11783582089554,Low,3
2387,15502.8,61.034645669291336,254,60.79529411764705,Low,0
2388,15498.1,60.30389105058366,257,60.070155038759694,Low,0
2389,18612.59,79.88236051502146,233,79.5409829059829,Low,0
2390,18588.48,66.38742857142857,280,66.1511743772242,Low,1
2391,20509.75,80.43039215686275,255,80.1162109375,Low,3
2392,19774.05,80.05688259109311,247,79.73407258064516,Low,3
2393,18654.0,72.8671875,256,72.58365758754864,Low,3
2394,17637.83,68.36368217054265,258,68.09972972972973,Low,0
2395,17029.9,61.258633093525184,278,61.03906810035843,Low,1
2396,16716.91,68.51192622950819,244,68.23228571428571,Low,0
2397,16797.69,72.09309012875536,233,71.785,Low,0
2398,19112.26,68.74913669064748,278,68.5027240143369,Low,1
2399,15173.42,60.69368,250,60.45187250996016,Low,0
2400,15711.77,64.65748971193416,243,64.3925,Low,0
2401,19208.3,72.48415094339623,265,72.21165413533835,Low,1
2402,18561.72,75.7621224489796,245,75.45414634146341,Low,0
2403,15801.98,65.84158333333333,240,65.56838174273858,Low,0
2404,15613.1,62.70321285140562,249,62.4524,Low,0
2405,17691.54,72.21036734693878,245,71.91682926829269,Low,0
2406,13958.78,57.20811475409836,244,56.97461224489796,Low,0
2407,17088.09,64.00033707865168,267,63.76152985074627,Low,1
2408,21897.64,77.37681978798587,283,77.1043661971831,Low,3
2409,16381.28,60.67140740740741,270,60.44752767527675,Low,1
2410,18734.95,73.75964566929134,254,73.47039215686274,Low,3
2411,17143.7,63.02830882352941,272,62.7974358974359,Low,1
2412,16500.0,69.91525423728814,236,69.62025316455696,Low,0
2413,17464.09,68.75625984251968,254,68.4866274509804,Low,0
2414,17710.13,66.08257462686568,268,65.83691449814127,Low,1
2415,22225.46,91.08795081967212,244,90.71616326530612,Low,3
2416,18125.7,71.08117647058823,255,70.803515625,Low,0
2417,18287.31,74.03769230769231,247,73.73915322580646,Low,0
2418,17289.56,76.16546255506609,227,75.83140350877194,Low,0
2419,21738.7,79.33832116788321,274,79.04981818181818,Low,3
2420,14666.64,62.946952789699566,233,62.67794871794872,Low,0
2421,18697.32,77.26165289256198,242,76.9437037037037,Low,0
2422,18578.24,75.82955102040818,245,75.52130081300814,Low,0
2423,19566.2,76.73019607843138,255,76.43046875,Low,3
2424,17781.12,67.35272727272726,264,67.09856603773585,Low,1
2425,17790.97,72.02821862348179,247,71.73778225806453,Low,0
2426,17256.06,66.6257142857143,259,66.36946153846155,Low,0
2427,19008.75,70.1429889298893,271,69.88511029411765,Low,1
2428,20698.89,81.49169291338582,254,81.17211764705883,Low,3
2429,19105.28,73.20030651340996,261,72.92091603053434,Low,3
2430,18812.95,75.55401606425703,249,75.2518,Low,3
2431,22353.66,85.31931297709923,262,84.99490494296577,Low,3
2432,19806.99,75.02647727272728,264,74.74335849056604,Low,3
2433,16193.37,59.97544444444445,270,59.75413284132841,Low,1
2434,16986.64,69.61737704918032,244,69.33322448979591,Low,0
2435,15474.71,63.16208163265306,245,62.90532520325203,Low,0
2436,18239.33,68.05720149253732,268,67.80420074349443,Low,1
2437,16489.94,61.76007490636704,267,61.52962686567164,Low,1
2438,15975.74,62.64996078431373,255,62.405234375,Low,0
2439,18030.23,69.88461240310077,258,69.61478764478764,Low,1
2440,15672.19,61.94541501976285,253,61.70153543307087,Low,0
2441,17047.72,64.08917293233083,266,63.84913857677903,Low,1
2442,17065.44,62.28262773722627,274,62.05614545454545,Low,1
2443,17644.16,68.65431906614786,257,68.38821705426356,Low,0
2444,32667.6,136.68451882845187,239,136.11499999999998,Low,2
2445,14125.95,65.70209302325581,215,65.39791666666667,Low,0
2446,18792.87,77.33691358024691,243,77.01995901639344,Low,0
2447,16428.68,62.466463878327,263,62.22984848484849,Low,1
2448,17137.5,69.38259109311741,247,69.10282258064517,Low,0
2449,15981.32,60.99740458015267,262,60.7654752851711,Low,1
2450,15350.22,64.76886075949366,237,64.49672268907563,Low,0
2451,17136.89,75.82694690265487,226,75.49290748898679,Low,0
2452,14871.44,61.199341563786014,243,60.948524590163935,Low,0
2453,19046.15,71.60206766917294,266,71.33389513108615,Low,1
2454,12829.82,53.68125523012552,239,53.45758333333333,Low,0
2455,16526.95,64.5583984375,256,64.30719844357976,Low,0
2456,20971.87,74.36833333333333,282,74.1055477031802,Low,3
2457,17136.11,67.20043137254902,255,66.9379296875,Low,0
2458,16831.65,63.75625000000001,264,63.51566037735849,Low,1
2459,22066.38,79.09096774193549,279,78.80850000000001,Low,3
2460,19543.26,74.30897338403041,263,74.02749999999999,Low,3
2461,16739.63,64.38319230769231,260,64.1365134099617,Low,0
2462,18057.6,71.09291338582676,254,70.81411764705882,Low,0
2463,20520.02,68.85912751677853,298,68.62882943143813,Low,1
2464,22436.83,80.99938628158846,277,80.70802158273382,Low,3
2465,17117.34,68.7443373493976,249,68.46936,Low,0
2466,18903.3,73.55369649805448,257,73.26860465116279,Low,3
2467,19680.65,78.4089641434263,251,78.09781746031747,Low,3
2468,20669.14,79.19210727969349,261,78.88984732824427,Low,3
2469,27732.7,107.49108527131784,258,107.07606177606178,Low,2
2470,20874.34,74.55121428571428,280,74.2859074733096,Low,3
2471,19056.43,72.45790874524715,263,72.18344696969697,Low,1
2472,19653.53,75.59049999999999,260,75.30088122605363,Low,3
2473,19770.43,74.32492481203008,266,74.04655430711611,Low,3
2474,19629.87,70.35795698924731,279,70.10667857142857,Low,1
2475,16973.44,65.03233716475096,261,64.78412213740458,Low,1
2476,15676.96,58.062814814814814,270,57.848560885608855,Low,1
2477,17120.78,70.45588477366255,243,70.16713114754099,Low,0
2478,16639.43,66.82502008032128,249,66.55772,Low,0
2479,18541.88,69.70631578947369,266,69.44524344569288,Low,1
2480,20771.28,74.4490322580645,279,74.18314285714285,Low,3
2481,14379.75,53.25833333333333,270,53.06180811808118,Low,1
2482,24846.42,86.57289198606273,287,86.27229166666667,Low,3
2483,18107.32,68.84912547528516,263,68.58833333333334,Low,1
2484,18415.42,67.70375000000001,272,67.45575091575093,Low,1
2485,19121.83,65.0402380952381,294,64.8197627118644,Low,1
2486,18072.76,68.45742424242424,264,68.19909433962263,Low,1
2487,16237.8,64.18102766798418,253,63.928346456692914,Low,0
2488,22035.08,78.69671428571428,280,78.41665480427045,Low,3
2489,23107.27,80.79465034965035,286,80.51313588850175,Low,3
2490,14835.31,56.623320610687024,262,56.40802281368821,Low,0
2491,20042.74,70.82240282685513,283,70.5730281690141,Low,1
2492,15575.9,63.06032388663967,247,62.80604838709677,Low,0
2493,16122.84,66.8997510373444,241,66.62330578512396,Low,0
2494,15763.3,63.81902834008097,247,63.56169354838709,Low,0
2495,19690.59,78.1372619047619,252,77.82841897233202,Low,3
2496,20701.38,79.31563218390805,261,79.01290076335879,Low,3
2497,18284.65,67.22297794117648,272,66.97673992673994,Low,1
2498,16674.02,63.39931558935361,263,63.15916666666667,Low,1
2499,19386.69,73.71365019011407,263,73.4344318181818,Low,3
2500,16722.71,71.16046808510637,235,70.8589406779661,Low,0
2501,18339.23,70.2652490421456,261,69.9970610687023,Low,1
2502,15118.11,60.47244,250,60.23151394422311,Low,0
2503,16790.39,75.97461538461538,221,75.63238738738738,Low,0
2504,15341.89,55.38588447653429,277,55.18665467625899,Low,1
2505,17738.56,74.8462447257384,237,74.53176470588235,Low,0
2506,18978.42,69.51802197802199,273,69.26430656934308,Low,1
2507,18375.5,67.30952380952381,273,67.06386861313868,Low,1
2508,19608.0,74.27272727272727,264,73.99245283018868,Low,3
2509,19805.09,73.35218518518519,270,73.08151291512915,Low,3
2510,16973.27,69.27865306122449,245,68.9970325203252,Low,0
2511,14770.59,62.32316455696203,237,62.06130252100841,Low,0
2512,16230.98,66.24889795918367,245,65.97959349593496,Low,0
2513,15902.94,67.67208510638298,235,67.38533898305084,Low,0
2514,19631.33,71.6471897810219,274,71.38665454545453,Low,1
2515,20853.95,72.66184668989547,287,72.40954861111112,Low,1
2516,16095.8,63.12078431372549,255,62.87421875,Low,0
2517,18612.79,73.56833992094862,253,73.27870078740158,Low,0
2518,20401.61,79.6937890625,256,79.38369649805448,Low,3
2519,20795.78,74.27064285714285,280,74.00633451957295,Low,3
2520,19984.21,78.67799212598425,254,78.36945098039216,Low,3
2521,17641.920000000002,68.64560311284048,257,68.37953488372094,Low,0
2522,17294.53,60.05045138888889,288,59.84266435986159,Low,1
2523,14800.99,62.7160593220339,236,62.45143459915612,Low,0
2524,18146.08,68.99650190114069,263,68.73515151515153,Low,1
2525,17758.41,64.34206521739131,276,64.1097833935018,Low,1
2526,16485.79,61.97665413533835,266,61.744531835206,Low,1
2527,16126.03,68.91465811965813,234,68.62140425531915,Low,0
2528,17716.67,60.673527397260266,292,60.46645051194539,Low,1
2529,16998.48,61.58869565217391,276,61.36635379061372,Low,1
2530,15415.63,66.16150214592274,233,65.87876068376067,Low,0
2531,21779.65,72.35764119601329,301,72.1180463576159,Low,1
2532,18846.25,83.02312775330397,227,82.65899122807018,Low,0
2533,21645.75,78.14350180505416,277,77.86241007194245,Low,3
2534,21301.37,78.60284132841328,271,78.31386029411765,Low,3
2535,16605.89,67.50361788617886,246,67.23032388663967,Low,0
2536,19372.6,72.5565543071161,267,72.28582089552238,Low,1
2537,16542.78,67.79827868852459,244,67.52155102040815,Low,0
2538,19859.07,80.07689516129032,248,79.75530120481928,Low,3
2539,14952.44,57.28904214559388,261,57.070381679389314,Low,0
2540,17226.99,65.50186311787073,263,65.25375000000001,Low,1
2541,16373.34,62.73310344827586,261,62.4936641221374,Low,1
2542,15323.81,59.62571984435797,257,59.39461240310077,Low,0
2543,13461.49,54.72150406504065,246,54.49995951417004,Low,0
2544,18968.73,65.63574394463667,289,65.40941379310345,Low,1
2545,17602.56,67.44275862068966,261,67.18534351145038,Low,1
2546,17145.56,68.03793650793651,252,67.76901185770751,Low,0
2547,17158.94,62.17007246376811,276,61.94563176895306,Low,1
2548,16173.34,63.67456692913386,254,63.42486274509804,Low,0
2549,18515.01,69.6053007518797,266,69.34460674157303,Low,1
2550,16842.42,56.90006756756756,296,56.70848484848485,Low,1
2551,18188.14,74.84831275720164,243,74.54155737704917,Low,0
2552,16999.68,59.85802816901408,284,59.648,Low,1
2553,22929.38,93.97286885245902,244,93.589306122449,Low,3
2554,15334.22,62.33422764227642,246,62.08186234817813,Low,0
2555,18636.76,76.38016393442622,244,76.0684081632653,Low,0
2556,17645.96,69.74687747035573,253,69.47228346456693,Low,0
2557,16921.48,64.83325670498084,261,64.58580152671756,Low,1
2558,18697.91,70.2928947368421,266,70.0296254681648,Low,1
2559,15327.72,60.34535433070866,254,60.108705882352936,Low,0
2560,18282.19,74.01696356275303,247,73.71850806451613,Low,0
2561,16766.38,64.73505791505792,259,64.48607692307692,Low,0
2562,17521.81,67.65177606177606,259,67.39157692307693,Low,1
2563,22483.92,83.58334572490706,269,83.27377777777777,Low,3
2564,15275.22,60.61595238095238,252,60.37636363636364,Low,0
2565,17455.47,69.2677380952381,252,68.99395256916996,Low,0
2566,22761.12,77.94904109589041,292,77.68300341296928,Low,3
2567,17107.66,66.56677042801556,257,66.30875968992248,Low,0
2568,17200.4,69.92032520325203,246,69.63724696356276,Low,0
2569,17172.79,66.3042084942085,259,66.04919230769231,Low,0
2570,20931.12,77.81085501858736,269,77.52266666666667,Low,3
2571,19525.82,78.10328,250,77.79211155378486,Low,3
2572,17946.49,64.55571942446043,278,64.32433691756273,Low,1
2573,15648.92,66.59114893617021,235,66.30898305084746,Low,0
2574,21394.79,82.6053667953668,259,82.28765384615384,Low,3
2575,18354.54,67.23274725274726,273,66.98737226277373,Low,1
2576,16296.03,68.75962025316456,237,68.4707142857143,Low,0
2577,17239.02,68.95608,250,68.6813545816733,Low,0
2578,17157.32,66.24447876447876,259,65.98969230769231,Low,0
2579,19541.89,79.43857723577236,246,79.11696356275303,Low,3
2580,14234.27,52.5249815498155,271,52.331875,Low,1
2581,17272.95,69.0918,250,68.81653386454184,Low,0
2582,28059.97,105.09352059925094,267,104.70138059701492,Low,2
2583,15530.46,60.90376470588235,255,60.665859375,Low,0
2584,16038.21,62.40548638132295,257,62.16360465116279,Low,0
2585,20816.02,76.24915750915751,273,75.97087591240876,Low,3
2586,17327.920000000002,70.43869918699188,246,70.15352226720648,Low,0
2587,20152.51,68.7798976109215,293,68.54595238095237,Low,1
2588,27829.6,111.3184,250,110.87490039840638,Low,2
2589,17689.420000000002,72.49762295081968,244,72.20171428571429,Low,0
2590,15292.28,56.848624535315984,269,56.63807407407408,Low,1
2591,20221.55,75.4535447761194,268,75.17304832713755,Low,3
2592,20842.75,70.8937074829932,294,70.65338983050847,Low,1
2593,16151.63,64.86598393574297,249,64.60652,Low,0
2594,16074.12,64.29648,250,64.04031872509961,Low,0
2595,15959.89,62.10073929961089,257,61.86003875968992,Low,0
2596,19271.51,73.55538167938931,262,73.27570342205323,Low,3
2597,16376.87,67.95381742738589,241,67.67301652892561,Low,0
2598,17411.18,75.70078260869565,230,75.3730735930736,Low,0
2599,16668.56,69.16414937759336,241,68.87834710743802,Low,0
2600,24055.48,100.23116666666668,240,99.81526970954356,Low,2
2601,15233.04,61.42354838709677,248,61.17686746987951,Low,0
2602,21688.22,81.22928838951312,267,80.92619402985075,Low,3
2603,19878.55,81.80473251028806,243,81.46946721311475,Low,3
2604,17227.52,72.38453781512605,238,72.08167364016737,Low,0
2605,17313.84,62.28,278,62.05677419354839,Low,1
2606,16725.5,66.902,250,66.63545816733068,Low,0
2607,17089.83,69.18959514170041,247,68.91060483870969,Low,0
2608,17069.19,65.14958015267175,262,64.90186311787072,Low,1
2609,15024.66,60.583306451612906,248,60.34,Low,0
2610,20936.97,80.21827586206896,261,79.91209923664123,Low,3
2611,32442.81,126.7297265625,256,126.23661478599222,Low,2
2612,21798.76,86.16110671936758,253,85.82188976377952,Low,3
2613,16202.9,61.84312977099236,262,61.607984790874525,Low,1
2614,15882.68,68.75619047619048,231,68.4598275862069,Low,0
2615,18800.76,72.0335632183908,261,71.75862595419846,Low,1
2616,21567.17,85.92498007968128,251,85.58400793650794,Low,3
2617,17146.41,62.350581818181816,275,62.12467391304348,Low,1
2618,18548.87,71.61725868725868,259,71.34180769230768,Low,1
2619,16057.67,65.81012295081968,244,65.54151020408163,Low,0
2620,14251.17,63.906591928251125,223,63.62129464285714,Low,0
2621,19704.31,66.79427118644068,295,66.56861486486487,Low,1
2622,11576.69,48.23620833333334,240,48.03605809128631,Low,0
2623,24010.17,92.34680769230768,260,91.99298850574712,Low,3
2624,15965.26,62.12163424124514,257,61.88085271317829,Low,0
2625,15433.82,61.48932270916335,251,61.24531746031746,Low,0
2626,17586.32,61.49062937062937,286,61.27637630662021,Low,1
2627,20312.88,84.2858091286307,241,83.93752066115702,Low,3
2628,16090.7,69.35646551724139,232,69.05879828326181,Low,0
2629,17579.47,69.48407114624506,253,69.21051181102362,Low,0
2630,14662.42,64.59215859030837,227,64.30885964912281,Low,0
2631,20382.26,79.3084046692607,257,79.00100775193798,Low,3
2632,30271.54,115.54022900763358,262,115.10091254752852,Low,2
2633,18597.81,70.44625,264,70.18041509433962,Low,1
2634,19984.61,72.93653284671534,274,72.67130909090909,Low,1
2635,18037.11,64.18900355871887,281,63.96138297872341,Low,1
2636,16075.59,64.30236000000001,250,64.04617529880478,Low,0
2637,19392.16,68.28225352112676,284,68.04266666666666,Low,1
2638,21702.44,87.15839357429718,249,86.80976,Low,3
2639,23263.71,85.5283455882353,272,85.21505494505494,Low,3
2640,15786.75,58.6868029739777,269,58.46944444444444,Low,1
2641,18693.53,73.30796078431372,255,73.0216015625,Low,3
2642,19851.24,66.83919191919192,297,66.61489932885907,Low,1
2643,14126.85,55.1830078125,256,54.96828793774319,Low,0
2644,16190.06,62.269461538461535,260,62.03088122605364,Low,0
2645,18997.5,76.91295546558705,247,76.60282258064517,Low,3
2646,16281.09,67.837875,240,67.55639004149377,Low,0
2647,19463.51,78.48189516129031,248,78.16670682730923,Low,3
2648,20768.73,73.64797872340425,282,73.38773851590106,Low,3
2649,18853.72,66.85716312056738,282,66.6209187279152,Low,1
2650,18802.68,71.76595419847328,262,71.49307984790875,Low,1
2651,18048.69,69.68606177606178,259,69.41803846153846,Low,1
2652,16293.7,65.96639676113361,247,65.70040322580645,Low,0
2653,16882.56,69.19081967213116,244,68.9084081632653,Low,0
2654,20794.15,79.67107279693487,261,79.36698473282443,Low,3
2655,13823.25,58.08088235294117,238,57.83786610878661,Low,0
2656,20567.83,79.10703846153845,260,78.80394636015325,Low,3
2657,19323.04,75.480625,256,75.18692607003891,Low,3
2658,21170.76,82.69828125,256,82.37649805447471,Low,3
2659,13922.83,51.186875,272,50.999377289377286,Low,1
2660,17754.96,70.17770750988142,253,69.90141732283465,Low,0
2661,20727.35,80.9662109375,256,80.65116731517509,Low,3
2662,13312.04,60.7855707762557,219,60.50927272727272,Low,0
2663,19274.13,75.2895703125,256,74.99661478599222,Low,3
2664,17938.59,70.90351778656127,253,70.62437007874016,Low,0
2665,15820.63,63.7928629032258,248,63.53666666666666,Low,0
2666,16391.47,68.29779166666667,240,68.01439834024897,Low,0
2667,19751.27,68.81975609756098,287,68.5807986111111,Low,1
2668,20484.15,83.60877551020408,245,83.2689024390244,Low,3
2669,21462.87,82.2332183908046,261,81.91935114503816,Low,3
2670,15973.97,70.6812831858407,226,70.36991189427313,Low,0
2671,17783.98,65.8665925925926,270,65.62354243542435,Low,1
2672,14461.39,62.87560869565217,230,62.60341991341991,Low,0
2673,20322.23,72.83953405017921,279,72.57939285714285,Low,1
2674,15499.78,61.752111553784864,251,61.50706349206349,Low,0
2675,22631.59,80.53946619217082,281,80.25386524822694,Low,3
2676,16121.12,64.22756972111554,251,63.97269841269841,Low,0
2677,16474.09,65.11498023715416,253,64.8586220472441,Low,0
2678,19449.31,72.84385767790263,267,72.57205223880598,Low,1
2679,17471.12,68.2465625,256,67.98101167315174,Low,0
2680,20984.72,84.95838056680162,247,84.61580645161291,Low,3
2681,16254.44,69.4634188034188,234,69.16782978723404,Low,0
2682,17390.3,66.12281368821293,263,65.87234848484849,Low,1
2683,20118.1,71.34078014184396,282,71.08869257950529,Low,1
2684,17692.3,65.52703703703703,270,65.28523985239852,Low,1
2685,23822.06,96.83764227642276,246,96.44558704453442,Low,3
2686,17837.71,68.08286259541984,262,67.82399239543726,Low,1
2687,17922.05,67.63037735849056,265,67.37612781954887,Low,1
2688,17348.02,65.21812030075188,266,64.97385767790263,Low,1
2689,14743.89,58.5075,252,58.27624505928853,Low,0
2690,16020.21,63.57226190476191,252,63.32098814229249,Low,0
2691,17593.84,78.89614349775785,223,78.54392857142857,Low,0
2692,15510.43,59.20011450381679,262,58.97501901140684,Low,0
2693,16503.97,62.045,266,61.81262172284645,Low,1
2694,17822.21,71.28884,250,71.00482071713147,Low,0
2695,21148.82,70.49606666666666,300,70.26186046511627,Low,1
2696,16189.56,58.235827338129496,278,58.027096774193545,Low,1
2697,16386.97,65.54788,250,65.28673306772909,Low,0
2698,21033.36,74.06112676056338,284,73.80126315789474,Low,3
2699,17029.42,67.04496062992125,254,66.78203921568627,Low,0
2700,17354.95,58.0433110367893,299,57.849833333333336,Low,1
2701,23612.33,79.50279461279462,297,79.2360067114094,Low,3
2702,16481.02,58.86078571428572,280,58.65131672597865,Low,1
2703,16869.35,66.15431372549018,255,65.8958984375,Low,0
2704,22875.98,87.64743295019157,261,87.31290076335878,Low,3
2705,19761.11,69.82724381625442,283,69.58137323943662,Low,1
2706,24346.63,89.50966911764706,272,89.18179487179488,Low,3
2707,18568.55,73.10452755905511,254,72.8178431372549,Low,0
2708,26422.64,96.43299270072993,274,96.08232727272728,Low,2
2709,17667.16,61.9900350877193,285,61.77328671328672,Low,1
2710,16880.39,66.45822834645669,254,66.19760784313725,Low,0
2711,20505.15,74.56418181818182,275,74.29402173913044,Low,3
2712,16286.48,63.12589147286822,258,62.88216216216216,Low,0
2713,17755.86,63.41378571428572,280,63.18811387900356,Low,1
2714,14873.22,56.76801526717557,262,56.55216730038023,Low,0
2715,16912.35,63.10578358208954,268,62.871189591078064,Low,1
2716,15370.92,63.7797510373444,241,63.51619834710744,Low,0
2717,15429.47,56.31193430656934,274,56.10716363636364,Low,1
2718,24135.6,90.39550561797752,267,90.05820895522388,Low,3
2719,17316.44,69.82435483870967,248,69.54393574297188,Low,0
2720,17715.71,65.13128676470588,272,64.89271062271062,Low,1
2721,13006.23,50.41174418604651,258,50.217104247104245,Low,0
2722,17276.37,67.4858203125,256,67.22322957198443,Low,0
2723,19399.65,73.48352272727273,264,73.20622641509435,Low,3
2724,22076.87,85.23888030888031,259,84.91103846153845,Low,3
2725,19341.79,70.33378181818182,275,70.07894927536232,Low,1
2726,16778.78,61.91431734317343,271,61.68669117647058,Low,1
2727,16056.38,65.80483606557377,244,65.53624489795918,Low,0
2728,16086.35,67.87489451476793,237,67.58970588235294,Low,0
2729,20131.19,84.5848319327731,238,84.23092050209205,Low,3
2730,15393.61,66.92873913043479,230,66.63900432900434,Low,0
2731,19047.64,68.02728571428571,280,67.78519572953736,Low,1
2732,16873.61,72.4189270386266,233,72.10944444444445,Low,0
2733,25128.52,87.86195804195805,286,87.55581881533101,Low,3
2734,18366.67,67.27717948717948,273,67.03164233576642,Low,1
2735,18219.57,68.49462406015037,266,68.23808988764044,Low,1
2736,17836.72,73.70545454545454,242,73.40213991769548,Low,0
2737,15028.74,56.28741573033708,267,56.07738805970149,Low,1
2738,17794.66,67.40401515151515,264,67.14966037735849,Low,1
2739,18062.98,62.28613793103448,290,62.07209621993127,Low,1
2740,23899.2,89.84661654135338,266,89.51011235955056,Low,3
2741,17945.15,68.23250950570343,263,67.97405303030304,Low,1
2742,18093.76,69.86007722007722,259,69.59138461538461,Low,1
2743,21297.74,80.97999999999999,263,80.67325757575757,Low,3
2744,17117.52,68.74506024096385,249,68.47008,Low,0
2745,23854.88,84.29286219081273,283,83.99605633802817,Low,3
2746,17413.69,71.95739669421486,242,71.66127572016461,Low,0
2747,19179.28,80.5852100840336,238,80.24803347280334,Low,3
